keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ERROR_CLEARED_DATE,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_SPECIES_ID,E_SPECIES_NAME,E_STATE_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,ENC_ERROR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,REPORTING_METHOD,SAME_10_MIN_BLOCK
,3850751,1,21,2,0,82,3,Age modified from U per time of year -- db,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133279965,5/16/2017,16,5,2017,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,0,0.92,133279965,,14,Y
,3850751,6,21,2A,0,82,3,,1,US,0,19,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 7V4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218949,5/28/2015,28,5,2015,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 7V4 BLACK ON LIGHT GREEN;at release: LEG FLAG: 7V4 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; Bird Status VS Provisions; ,2,3.92,132218949,,14,Y
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Mispillion Harbor, 4 km N of Slaughter Beach, Kent County Delaware, United States",61196,751,-75.30833,LEG FLAG: 4TC BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133223673,5/26/2011,26,5,2011,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 4TC BLACK ON LIGHT GREEN;at release: LEG FLAG: 4TC BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,6,7.92,133223673,,14,Y
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 3X7 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262348,5/22/2015,22,5,2015,SSE,7.8,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 3X7 BLACK ON LIGHT GREEN;at release: LEG FLAG: 3X7 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,2,3.92,133262348,,14,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 8X1 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218244,5/25/2014,25,5,2014,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 8X1 BLACK ON LIGHT GREEN;at release: LEG FLAG: 8X1 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,3,4.92,132218244,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Cooks Beach - North of road), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",294076,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MHA WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269400,5/25/2016,25,5,2016,WSW,23.2,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: MHA WHITE ON DARK GREEN;at release: LEG FLAG: MHA WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; Bird Status VS Provisions; ,1,2.92,133269400,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi W from Cape May Court House(Beaches at Pierces Point), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",283896,745,-74.91667,LEG FLAG: HPM WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254589,5/19/2015,19,5,2015,WSW,23.2,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: HPM WHITE ON DARK GREEN;at release: LEG FLAG: HPM WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; Bird Status VS Provisions; ,2,3.92,133254589,,14,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 9T5 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279080,5/16/2017,16,5,2017,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 9T5 BLACK ON LIGHT GREEN;at release: LEG FLAG: 9T5 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,0,1.92,133279080,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MEM WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269729,5/29/2016,29,5,2016,WSW,23.2,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: MEM WHITE ON DARK GREEN;at release: LEG FLAG: MEM WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,1,2.92,133269729,,14,N
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 1V1 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262239,5/22/2015,22,5,2015,SSE,7.8,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 1V1 BLACK ON LIGHT GREEN;at release: LEG FLAG: 1V1 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,2,3.92,133262239,,14,N
,3850751,6,21,2,0,4,3,,10,US,0,0,1,,,,385,38.91667,"SLAUGHTER BEACH, Delaware, United States",33520,751,-75.25,,6961,0,2341,Rufa Red Knot,10,87296908,5/28/2003,28,5,2003,WNW,3.6,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,LEG FLAG: C+P BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",14,15.92,87296908,,14,Y
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,LEG FLAG: X89 LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133228779,5/28/2013,28,5,2013,S,21.5,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: X89 BLACK ON LIGHT GREEN;at release: LEG FLAG: X89 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; Bird Status VS Provisions; ,4,5.92,133228779,,14,N
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.075,"Beach, flats in Ted Harvey WA, S of Kitts Hummock, Kent County Delaware, United States",61194,752,-75.40833,LEG FLAG: 5LX BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133223167,5/26/2012,26,5,2012,SSE,10.7,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 5LX BLACK ON LIGHT GREEN;at release: LEG FLAG: 5LX BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,5,6.92,133223167,,14,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 43L BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262951,5/22/2017,22,5,2017,,0,3850751,21,15:13:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 43L BLACK ON LIGHT GREEN;at release: LEG FLAG: 43L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2017,24,5,2017,Species Mismatch; ,0,1.92,133262951,,14,Y
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,LEG FLAG: X91 LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133228781,5/28/2013,28,5,2013,S,21.5,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: X91 BLACK ON LIGHT GREEN;at release: LEG FLAG: E99 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; Bird Status VS Provisions; ,4,5.92,133228781,,14,N
,3900745,6,59,2,0,53,3,,10,US,0,69,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,LEG FLAG: U7L BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,128202735,5/8/2009,8,5,2009,WSW,23.2,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,LEG FLAG: U7L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; ,8,9.92,128202735,,14,N
,3850751,6,21,2,0,82,3,Mod. per 23332_201409171017B;,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 6N8 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133223067,5/22/2012,22,5,2012,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 6N8 BLACK ON LIGHT GREEN;at release: LEG FLAG: 6N8 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; ,5,6.92,133223067,,14,Y
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 2U1 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262052,5/25/2015,25,5,2015,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 2U1 BLACK ON LIGHT GREEN;at release: LEG FLAG: 2U1 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; ,2,3.92,133262052,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.5 mi WNW from Cape May Court House(Reeds Beach - centre part), Cape May County New Jersey, United States (Bandit ID: REEDSCEN)",294078,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: KUJ WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269105,5/14/2016,14,5,2016,WSW,23.2,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: KUJ WHITE ON DARK GREEN;at release: LEG FLAG: KUJ WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; ,1,2.92,133269105,,14,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 8Y5 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262342,5/18/2015,18,5,2015,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 8Y5 BLACK ON LIGHT GREEN;at release: LEG FLAG: 8Y5 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/19/2017,19,5,2017,Species Mismatch; ,2,3.92,133262342,,14,Y
,3910745,6,59,2,0,53,3,,1,US,0,25,1,,,,391,39.19167,"Moores Beach, 1.5 mi S of Delmont, Cape May County New Jersey, United States",69999,745,-74.95833,LEG FLAG: A3M BLACK ON LIME;,22803,0,2341,Rufa Red Knot,34,128201837,5/27/2008,27,5,2008,SW,25.5,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: A3M BLACK ON LIGHT GREEN;at release: LEG FLAG: 84L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Record with remarks; Species Mismatch; Bird Status VS Provisions; ,9,10.92,128201837,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269851,5/20/2004,20,5,2004,S,21.5,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: MAJ BLACK ON LIGHT GREEN;at release: LEG FLAG: 7U2 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",13,14.92,117269851,,14,N
,3900745,6,59,2,0,50,3,,10,US,0,1,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,,22803,0,2341,Rufa Red Knot,34,117281889,5/26/2005,26,5,2005,WSW,23.2,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: PKX BLACK ON LIGHT GREEN;at release: LEG FLAG: 7T3 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",12,13.92,117281889,,14,N
,3900745,6,59,2,0,50,3,,10,US,0,1,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,,22803,0,2341,Rufa Red Knot,34,117269233,6/2/2003,2,6,2003,WSW,23.2,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: DARK GREEN;at release: LEG FLAG: 94L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",14,15.92,117269233,,14,N
,3850751,6,21,2,0,11,3,,10,US,0,1,1,,,,385,38.91667,"SLAUGHTER BEACH, Delaware, United States",33520,751,-75.25,,6961,0,2341,Rufa Red Knot,10,81290585,5/28/2002,28,5,2002,WNW,3.6,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: DARK GREEN;at release: LEG FLAG: 10K BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",15,16.92,81290585,,14,Y
,3850751,6,21,2,0,50,3,Applied ISC 23332_201409111302B; M,1,US,0,25,1,1,,,385,38.90833,"Slaughter Beach(Beach within town limits of Slaughter Beach), Sussex County Delaware, United States (Bandit ID: SLAUGHT)",295229,751,-75.30833,LEG FLAG: JL2 BLACK ON GREEN;,23332,0,2341,Rufa Red Knot,10,117272041,5/28/2007,28,5,2007,N,2.3,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 7U8 BLACK ON LIGHT GREEN;at release: LEG FLAG: JL2 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,"Record with remarks; Species Mismatch; Too Old, See Biologist; Bird Status VS Provisions; ",10,11.92,117272041,,14,Y
,3850751,6,21,2,0,53,3,Mod. per 23332_201409171017B;,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: P5M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,128210816,5/19/2009,19,5,2009,,0,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: P5M BLACK ON LIGHT GREEN;at release: LEG FLAG: C94 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Record with remarks; Species Mismatch; ,8,9.92,128210816,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Cooks Beach - North of road), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",294076,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MVM WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269708,5/25/2016,25,5,2016,WSW,23.2,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: MVM WHITE ON DARK GREEN;at release: LEG FLAG: MVM WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; ,1,2.92,133269708,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: AXM WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133253433,5/14/2015,14,5,2015,S,21.5,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: AXM WHITE ON DARK GREEN;at release: LEG FLAG: AXM WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; Bird Status VS Provisions; ,2,3.92,133253433,,14,N
,3900752,6,21,2,0,82,3,orig incorrectly entereded as 133262170 per KJ;,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 2X5 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262370,5/22/2015,22,5,2015,SSE,7.8,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: 2X5 BLACK ON LIGHT GREEN;at release: LEG FLAG: 2X5 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; ,2,3.92,133262370,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: KCT WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269246,5/21/2016,21,5,2016,WSW,23.2,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: KCT WHITE ON DARK GREEN;at release: LEG FLAG: KCT WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; Bird Status VS Provisions; ,1,2.92,133269246,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,LEG FLAG: X72 LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133228766,5/28/2013,28,5,2013,S,21.5,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: X72 BLACK ON LIGHT GREEN;at release: LEG FLAG: X72 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; Bird Status VS Provisions; ,4,5.92,133228766,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MEP WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269731,5/29/2016,29,5,2016,WSW,23.2,3850751,21,13:15:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,Mispillion Harbor - Back Beach,297904,751,-75.30833,at capture: LEG FLAG: MEP WHITE ON DARK GREEN;at release: LEG FLAG: MEP WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/16/2017,16,5,2017,Species Mismatch; ,1,2.92,133269731,,14,N
