keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REPORT_LOCATION_CHOICE,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 34M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262920,5/19/2017,19,5,2017,NNE,22.9,3910751,59,,E,E,Enc created from Marker ID#: 248305;,11,US,11,6/13/2019,6,2019,0,11,1,,29,391,39.25845,FORTESCUE FISH AND WMA,,751,-75.18296,RIGHT LEG BAND #1: 34M BLACK ON LIGHT GREEN; ,,7,,Red Knot,34,21,13,,5/15/2019,15,5,2019,2,3.92,133262920,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 13M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262931,5/22/2017,22,5,2017,S,261.1,3510754,63,,E,E,Enc created from Marker ID#: 246827; mod coords per remarks --jsm;,11,US,55,4/29/2019,4,2019,0,55,1,,29,351,35.17941,Cape Hatteras National Seashore,,754,-75.78305,LEFT LEG FLAG: 13M BLACK ON LIGHT GREEN; ,,13,W,Red Knot,37,21,13,,4/26/2019,26,4,2019,2,3.83,133262931,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 13M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262931,5/22/2017,22,5,2017,S,262.1,3510754,63,,E,E,Enc created from Marker ID#: 247649; ;;,0,US,55,5/6/2019,5,2019,0,55,1,,29,351,35.16779,Cape Hatteras National Seashore,,754,-75.81622,LEFT LEG BAND #2: 13M BLACK ON LIGHT GREEN; ,Hatteras,13,WM,Red Knot,37,22,13,,5/4/2019,4,5,2019,2,3.92,133262931,,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: ET= BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268269,5/16/2017,16,5,2017,NE,322.3,4140695,47,,E,E,Enc created from Marker ID#: 224347;,0,US,1,10/18/2018,10,2018,0,1,1,,29,414,41.81052,,,695,-69.93659,LEFT LEG FLAG: ET= BLACK ON GREEN; ,Nauset Heights,7,M,Red Knot,25,21,13,,8/31/2018,31,8,2018,2,3.17,133268269,,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: TU= BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268290,5/19/2017,19,5,2017,NE,2.2,3900745,59,,E,E,"Enc created from Marker ID#: 248379; Change from color leg band to leg flag based on photo, SCP.",0,US,9,5/20/2019,5,2019,0,9,1,,29,390,39.10885,,,745,-74.89364,LEFT LEG FLAG: TU= BLACK ON GREEN; ,Kimbles Beach,13,,Red Knot,34,21,13,,5/18/2019,18,5,2019,2,3.92,133268290,,Y
,3900745,6,59,2,0,82,3,,10,US,0,69,1,,,,390,39.08333,"4.4 mi NW from Cape May Court House(Reeds Beach - South end), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",307533,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: =XH BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268307,5/12/2017,12,5,2017,ESE,8.5,3900744,59,,E,E,Enc created from Marker ID#: 224519; ;,0,US,9,10/18/2018,10,2018,0,9,1,,29,390,39.03037,,,744,-74.77349,LEFT LEG BAND #1: =XH BLACK ON LIGHT GREEN; ,Anglesea,7,M,Red Knot,34,21,13,,8/30/2018,30,8,2018,2,3.17,133268307,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: AH= BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268318,5/19/2017,19,5,2017,SE,2941.2,230505,10,,E,S,Enc created from Marker ID#: 249111;;;,11,BR,0,5/30/2019,5,2019,0,0,8,,29,23,2.5,Goiabal beach,,505,-50.95,LEFT LEG BAND #1: AH= BLACK ON LIGHT GREEN; ,Calcoene,7,D,RED KNOT,3,21,13,,5/25/2019,25,5,2019,2,3.92,133268318,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: VJ= BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268352,5/23/2017,23,5,2017,WNW,14.4,3910750,59,,E,E,Band number auto-assigned.;,0,US,11,6/5/2019,6,2019,0,11,1,,29,391,39.18936,Egg Island WMA,,750,-75.14855,LEFT LEG FLAG: VJ= BLACK ON LIGHT GREEN; ,Fortescue,13,WM,Rufa Red Knot,34,21,13,,6/1/2019,1,6,2019,2,4,133268352,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: M+N BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133297016,5/24/2017,24,5,2017,NE,147.3,4030733,61,,E,E,Enc created from Marker ID#: 220821; ;,0,US,59,8/23/2018,8,2018,0,59,1,,29,403,40.59343,Jones Beach State Park,,733,-73.55021,LEFT LEG BAND #1: M+N BLACK ON LIGHT GREEN; ,Point Lookout,13,WM,Red Knot,36,21,13,,7/30/2018,30,7,2018,1,3.08,133297016,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: P+Y BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133297183,5/27/2017,27,5,2017,S,262.1,3510754,63,,E,E,Enc created from Marker ID#: 247851; Updated coord prec per remarks--CSH;,0,US,55,5/10/2019,5,2019,0,55,1,,29,351,35.16779,Cape Hatteras National Seashore,,754,-75.81756,LEFT LEG FLAG: P+Y BLACK ON LIGHT GREEN; ,,13,,Red Knot,37,21,13,,5/7/2019,7,5,2019,2,3.92,133297183,,N
,2910900,5,42,2,0,82,3,,10,US,0,19,2,CC,,,291,29.25,"Grand Isle(Elmers Island), Lafourche Parish Louisiana, United States (Bandit ID: 280800)",292276,900,-90.08333,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: 196 WHITE ON DARK GREEN, STYLE - 3VLR;",23760,0,2341,Rufa Red Knot,22,133267355,4/26/2017,26,4,2017,SSE,4.5,2910900,42,,E,E,Enc created from Marker ID#: 190241; ;;,0,US,51,5/16/2017,5,2017,0,51,2,,29,291,29.19293,,,900,-90.04725,LEFT LEG FLAG: 196 WHITE ON DARK GREEN; ,Cheniere Caminada,13,C3,Red Knot,22,21,13,,5/14/2017,14,5,2017,0,0.92,133267355,,Y
,2910900,6,42,2,0,82,3,,10,US,0,19,2,CC,,,291,29.25,"Grand Isle(Elmers Island), Lafourche Parish Louisiana, United States (Bandit ID: 280800)",292276,900,-90.08333,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: 197 WHITE ON DARK GREEN, STYLE - 3VLR;",23760,0,2341,Rufa Red Knot,22,133267356,4/26/2017,26,4,2017,ENE,135.9,3010880,2,,E,E,Enc created from Marker ID#: 259337;;,0,US,97,10/3/2019,10,2019,0,97,2,,29,301,30.23499,,,880,-88.1208,LEFT LEG FLAG: 197 YELLOW ON GREEN; ,Dauphin Island,13,M,Red Knot,1,21,13,,10/15/2017,15,10,2017,1,2.33,133267356,,N
,2910900,6,42,2,0,82,3,,10,US,0,19,2,CC,,,291,29.25,"Grand Isle(Elmers Island), Lafourche Parish Louisiana, United States (Bandit ID: 280800)",292276,900,-90.08333,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: 200 WHITE ON DARK GREEN, STYLE - 3VLR;",23760,0,2341,Rufa Red Knot,22,133267358,4/26/2017,26,4,2017,SSE,1366,1000845,19,,N,E,added email NP.; mod contacts;,0,CS,0,11/6/2018,11,2018,0,0,7,,29,100,10.06029,,,845,-84.94187,LEFT LEG FLAG: 200 BLACK ON GREEN; DATA LOGGER ON LEG; ,Morales,7,C3,Red Knot,7,21,7,,10/23/2018,23,10,2018,2,3.33,133267358,,N
,2910900,5,42,2,0,82,3,,10,US,0,19,2,CC,,,291,29.25,"Grand Isle(Elmers Island), Lafourche Parish Louisiana, United States (Bandit ID: 280800)",292276,900,-90.08333,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: 204 WHITE ON DARK GREEN, STYLE - 3VLR;",23760,0,2341,Rufa Red Knot,22,133267362,4/26/2017,26,4,2017,NE,112.1,3010883,51,,E,E,Enc created from Marker ID#: 218211; ;,0,US,59,7/23/2018,7,2018,0,59,2,,29,301,30.22615,,,883,-88.58825,RIGHT LEG BAND #1: NONE MISCELLANEOUS ON MULTI-COLOR; LEFT LEG FLAG: 204 WHITE ON DARK GREEN; DATA LOGGER ON LEG; ,East Pascagoula,7,C3,Red Knot,28,21,13,,5/15/2018,15,5,2018,1,1.92,133267362,,N
,2910900,6,42,2,0,82,3,,10,US,0,19,2,CC,,,291,29.25,"Grand Isle(Elmers Island), Lafourche Parish Louisiana, United States (Bandit ID: 280800)",292276,900,-90.08333,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: 210 WHITE ON DARK GREEN, STYLE - 3VLR;",23760,0,2341,Rufa Red Knot,22,133267368,4/27/2017,27,4,2017,SSE,4.5,2910900,42,,E,E,Enc created from Marker ID#: 190239; ;;,0,US,51,5/16/2017,5,2017,0,51,2,,29,291,29.19293,,,900,-90.04725,LEFT LEG FLAG: 210 WHITE ON DARK GREEN; ,Cheniere Caminada,13,C3,Red Knot,22,21,13,,5/14/2017,14,5,2017,0,1.92,133267368,,Y
,4130695,5,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,FF,cannon net,NA,413,41.625,"4 mi S from Chatham(South Beach), Barnstable County Massachusetts, United States (Bandit ID: SB)",308212,695,-69.95833,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EEU WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264637,8/3/2016,3,8,2016,SW,537,3510753,63,,E,E,Enc created from Marker ID#: 263003;;,0,US,55,11/13/2019,11,2019,0,55,1,,29,351,35.22997,,,753,-75.61819,LEFT LEG FLAG: EEU WHITE ON DARK GREEN; ,Frisco,13,C3,Red Knot,37,21,13,,11/10/2019,10,11,2019,4,4.42,133264637,,N
,4130695,5,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,FF,cannon net,NA,413,41.625,"4 mi S from Chatham(South Beach), Barnstable County Massachusetts, United States (Bandit ID: SB)",308212,695,-69.95833,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EEU WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264637,8/3/2016,3,8,2016,SW,544.6,3510754,63,,E,E,Enc created from Marker ID#: 246825; Updated lat/long per remarks--CSH;,0,US,55,4/29/2019,4,2019,0,55,1,,29,351,35.18278,Cape Hatteras National Seashore,,754,-75.77576,LEFT LEG FLAG: EEU WHITE ON GREEN; ,,13,W,Red Knot,37,21,13,,4/26/2019,26,4,2019,3,3.83,133264637,,N
,4130695,5,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,FF,cannon net,NA,413,41.625,"4 mi S from Chatham(South Beach), Barnstable County Massachusetts, United States (Bandit ID: SB)",308212,695,-69.95833,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EEU WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264637,8/3/2016,3,8,2016,SW,544.5,3510754,63,,E,E,Enc created from Marker ID#: 248451; Updated lat/long per remarks--CSH;,11,US,55,5/20/2019,5,2019,0,55,1,,29,351,35.18405,Cape Hatteras National Seashore,,754,-75.77311,LEFT LEG FLAG: EEU WHITE ON GREEN; ,,13,W,Red Knot,37,21,13,,5/17/2019,17,5,2019,3,3.92,133264637,,N
,4130695,5,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,FF,cannon net,NA,413,41.625,"4 mi S from Chatham(South Beach), Barnstable County Massachusetts, United States (Bandit ID: SB)",308212,695,-69.95833,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EVH WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264658,8/3/2016,3,8,2016,SW,839.5,3230800,80,,E,E,Band number auto-assigned.,0,US,19,4/4/2020,4,2020,0,19,1,,29,323,32.56582,,,800,-80.15893,LEFT LEG FLAG: EVH WHITE ON DARK GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/1/2020,1,4,2020,4,4.83,133264658,,N
,4140695,0,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,NA,cannon net,NA,414,41.70833,"1 mi S from Chatham(North Beach Island), Barnstable County Massachusetts, United States (Bandit ID: NBI)",308211,695,-69.925,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MTP WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264855,10/4/2016,4,10,2016,SW,1081.2,2840804,25,,E,E,Enc created from Marker ID#: 89739; ;;,0,US,9,7/18/2017,7,2017,0,9,1,,29,284,28.7085,MERRITT ISLAND NWR,,804,-80.67201,LEFT LEG FLAG: MTP WHITE ON GREEN; ,Wilson,7,WM,Red Knot,12,21,13,,1/16/2017,16,1,2017,1,0.58,133264855,,N
,4140695,0,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,69,1,NA,cannon net,NA,414,41.70833,"1 mi S from Chatham(North Beach Island), Barnstable County Massachusetts, United States (Bandit ID: NBI)",308211,695,-69.925,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MUP WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264870,10/4/2016,4,10,2016,SW,558.1,3500755,63,,E,E,Enc created from Marker ID#: 231901;;;,0,US,95,2/14/2019,2,2019,0,95,1,,29,350,35.12522,Cape Hatteras National Seashore,,755,-75.92239,LEFT LEG FLAG: MUP WHITE ON DARK GREEN; ,Widgen Woods,13,WM,Red Knot,37,21,13,,11/28/2018,28,11,2018,3,2.42,133264870,,N
,3850751,5,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 79L BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276530,5/16/2017,16,5,2017,SSW,683.2,3020812,25,,E,E,Enc created from Marker ID#: 272103;;,0,US,31,1/17/2020,1,2020,0,31,1,,29,302,30.40412,Huguenot Memorial Park,,812,-81.40342,LEFT LEG FLAG: 79L BLACK ON LIGHT GREEN; ,East Mayport (historical),7,WM,RED KNOT,12,21,13,,1/5/2020,5,1,2020,3,3.58,133276530,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 12K BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276537,5/16/2017,16,5,2017,NE,147.1,4030733,61,,E,E,Enc created from Marker ID#: 190991; ; marker confirmed by photo;,0,US,59,7/18/2017,7,2017,0,59,1,,29,403,40.59127,,,733,-73.55331,LEFT LEG FLAG: 12K BLACK ON LIGHT GREEN; ,Point Lookout,13,M,Red Knot,36,21,13,,5/23/2017,23,5,2017,0,1.92,133276537,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 12K BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276537,5/16/2017,16,5,2017,ENE,25.7,3900745,59,,E,E,Enc created from Marker ID#: 190451;  likely light green flag;;,0,US,9,8/2/2017,8,2017,0,9,1,,29,390,39.12722,Reeds Beach,,745,-74.8925,LEFT LEG BAND #1: 12K WHITE ON GREEN; ,Reeds Beach,13,C1,Red Knot,34,21,13,,5/19/2017,19,5,2017,0,1.92,133276537,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 4T4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276553,5/16/2017,16,5,2017,SSW,508.3,3230795,80,,E,E,Enc created from Marker ID#: 281919;,0,US,19,4/9/2020,4,2020,0,19,1,,29,323,32.6294,,,795,-79.98388,RIGHT LEG BAND #1: 4T4 WHITE ON LIGHT GREEN; ,Folly Beach,13,C3M,Red Knot,45,22,13,,1/23/2020,23,1,2020,3,4.58,133276553,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 4T4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276553,5/16/2017,16,5,2017,SSW,508.1,3230795,80,,E,E,Enc created from Marker ID#: 282465;;;,0,US,19,4/9/2020,4,2020,0,19,1,,29,323,32.6315,,,795,-79.98321,LEFT LEG BAND #1: 4T4 WHITE ON LIGHT GREEN; ,Folly Beach,13,C3M,RED KNOT,45,21,13,,2/5/2020,5,2,2020,3,4.67,133276553,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 4T4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276553,5/16/2017,16,5,2017,SSW,516.3,3230800,80,,E,E,Enc created from Marker ID#: 245557;,0,US,19,4/8/2019,4,2019,0,19,1,,29,323,32.57557,,,800,-80.1499,LEFT LEG FLAG: 4T4 MISCELLANEOUS ON LIGHT GREEN; ,Seabrook Island,7,M,Red Knot,45,21,13,,4/2/2019,2,4,2019,2,3.83,133276553,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: C79 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276797,5/24/2017,24,5,2017,N,1751.8,6400820,40,,E,E,Band number auto-assigned.; remark not relevant - vdg; mod loc desc vdg;,11,CA,0,10/22/2018,10,2018,0,0,6,,29,640,64,East Bay Migratory Bird Sanctuary,,820,-82,LEFT LEG FLAG: C79 BLACK ON LIGHT GREEN; ,East Bay Migratory Bird Sanctuary,7,WM,Rufa Red Knot,14,23,13,,6/10/2018,10,6,2018,1,3,133276797,,N
,3850751,5,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 5T8 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279024,5/12/2017,12,5,2017,SSW,516.3,3230800,80,,E,E,Band number auto-assigned.,0,US,19,3/20/2020,3,2020,0,19,1,,29,323,32.57602,,,800,-80.14985,LEFT LEG FLAG: 5T8 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,3/19/2020,19,3,2020,3,3.75,133279024,,N
,3850751,5,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 5T8 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279024,5/12/2017,12,5,2017,SSW,517.2,3230800,80,,E,E,Band number auto-assigned.,0,US,19,4/4/2020,4,2020,0,19,1,,29,323,32.56582,,,800,-80.15893,LEFT LEG FLAG: 5T8 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/1/2020,1,4,2020,3,3.83,133279024,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 9T4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279038,5/12/2017,12,5,2017,SSE,5327.2,3610564,5,,E,E,Enc created from Marker ID#: 245515; ;,0,AR,0,4/8/2019,4,2019,2,0,8,,29,361,-36.29411,Punta Rasa,,564,-56.77757,LEFT LEG FLAG: 9T4 BLACK ON GREEN; ,Balneario San Clemente,7,WM,Red Knot,1,21,13,,4/2/2019,2,4,2019,2,3.83,133279038,,N
,4130695,5,47,2,0,82,3,,1,US,0,69,1,FF,cannon net,NA,413,41.625,"4 mi S from Chatham(South Beach), Barnstable County Massachusetts, United States (Bandit ID: SB)",308212,695,-69.95833,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EJJ WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264622,8/3/2016,3,8,2016,SW,540.1,3510754,63,,E,E,Enc created from Marker ID#: 263009;;,0,US,55,11/13/2019,11,2019,0,55,1,,29,351,35.21118,,,754,-75.68245,LEFT LEG FLAG: EJJ WHITE ON GREEN; ,Hatteras,13,C3,Red Knot,37,21,13,,11/10/2019,10,11,2019,4,4.42,133264622,,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 5VX BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279081,5/16/2017,16,5,2017,NE,65.5,3930741,59,,E,E,"Enc created from Marker ID#: 248509; Marker likely leg flag instead of band, SCP.;",0,US,29,5/24/2019,5,2019,0,29,1,,29,393,39.50822,Great Bay Boulevard State Wildlife Management Area,,741,-74.32509,LEFT LEG BAND #1: 5VX BLACK ON GREEN; ,Beach Haven Heights,7,WM,Red Knot,34,21,13,,5/19/2019,19,5,2019,2,3.92,133279081,,N
